Request,MuCoRest
601,42
602,42
603,42
604,42
605,42
606,42
607,42
608,43
609,43
610,43
611,43
612,43
613,43
614,43
615,43
616,43
617,43
618,43
619,43
620,43
621,44
622,44
623,44
624,44
625,44
626,44
627,44
628,44
629,44
630,44
631,44
632,44
633,44
634,44
635,44
636,44
637,44
638,44
639,44
640,44
641,44
642,45
643,45
644,45
645,45
646,45
647,45
648,45
649,45
650,45
651,45
652,45
653,45
654,45
655,45
656,45
657,45
658,45
659,45
660,45
661,45
662,45
663,45
664,45
665,45
666,45
667,45
668,45
669,45
670,45
671,45
672,45
673,45
674,45
675,45
676,45
677,45
678,45
679,45
680,45
681,46
682,46
683,46
684,46
685,46
686,46
687,46
688,46
689,46
690,46
691,46
692,46
693,46
694,46
695,46
696,46
697,46
698,46
699,46
700,46
701,46
702,46
703,46
704,46
705,46
706,46
707,46
708,46
709,46
710,46
711,46
712,46
713,46
714,46
715,46
716,46
717,46
718,46
719,46
720,46
721,46
722,46
723,46
724,46
725,46
726,46
727,46
728,46
729,46
730,46
731,46
732,46
733,46
734,46
735,46
736,46
737,46
738,46
739,46
740,46
741,46
742,46
743,46
744,46
745,47
746,47
747,47
748,47
749,47
750,47
751,47
752,47
753,47
754,47
755,47
756,47
757,47
758,47
759,47
760,47
761,47
762,47
763,47
764,47
765,47
766,47
767,47
768,47
769,47
770,47
771,47
772,47
773,47
774,47
775,47
776,47
777,47
778,47
779,47
780,47
781,47
782,47
783,47
784,47
785,47
786,47
787,47
788,47
789,47
790,47
791,47
792,47
793,47
794,47
795,47
796,47
797,47
798,47
799,47
800,47
801,47
802,47
803,47
804,47
805,47
806,47
807,47
808,47
809,47
810,47
811,47
812,47
813,47
814,47
815,47
816,47
817,47
818,47
819,47
820,47
821,47
822,47
823,47
824,47
825,47
826,47
827,47
828,47
829,47
830,47
831,47
832,47
833,47
834,47
835,47
836,47
837,47
838,47
839,47
840,47
841,47
842,47
843,47
844,47
845,47
846,47
847,47
848,47
849,47
850,47
851,47
852,47
853,47
854,47
855,47
856,47
857,47
858,47
859,47
860,47
861,47
862,47
863,47
864,48
865,48
866,48
867,48
868,48
869,48
870,48
871,48
872,48
873,48
874,48
875,48
876,48
877,48
878,48
879,48
880,48
881,48
882,48
883,48
884,48
885,48
886,48
887,48
888,48
889,48
890,48
891,48
892,48
893,48
894,48
895,48
896,49
897,49
898,49
899,49
900,49
901,49
902,49
903,49
904,49
905,49
906,49
907,49
908,49
909,49
910,49
911,49
912,49
913,49
914,49
915,49
916,49
917,49
918,49
919,49
920,49
921,49
922,49
923,49
924,49
925,49
926,49
927,49
928,49
929,49
930,50
931,50
932,50
933,50
934,50
935,50
936,50
937,50
938,50
939,50
940,50
941,50
942,50
943,50
944,50
945,50
946,50
947,50
948,50
949,50
950,50
951,50
952,50
953,50
954,50
955,50
956,50
957,50
958,50
959,50
960,50
961,50
962,50
963,50
964,50
965,50
966,50
967,50
968,50
969,50
970,50
971,50
972,50
973,51
974,51
975,51
976,51
977,51
978,51
979,51
980,51
981,51
982,51
983,51
984,51
985,51
986,51
987,51
988,51
989,51
990,51
991,51
992,51
993,51
994,51
995,51
996,51
997,51
998,51
999,51
1000,52
1001,52
1002,52
1003,52
1004,52
1005,52
1006,52
1007,52
1008,52
1009,52
1010,52
1011,52
1012,52
1013,52
1014,52
1015,52
1016,52
1017,52
1018,52
1019,52
1020,52
1021,52
1022,52
1023,52
1024,52
1025,52
1026,52
1027,52
1028,52
1029,52
1030,52
1031,52
1032,52
1033,52
1034,52
1035,52
1036,52
1037,52
1038,52
1039,52
1040,52
1041,52
1042,52
1043,52
1044,52
1045,52
1046,52
1047,52
1048,52
1049,52
1050,52
1051,52
1052,52
1053,52
1054,52
1055,52
1056,52
1057,52
1058,52
1059,52
1060,52
1061,52
1062,52
1063,52
1064,52
1065,52
1066,52
1067,52
1068,52
1069,52
1070,52
1071,52
1072,52
1073,52
1074,52
1075,52
1076,52
1077,52
1078,52
1079,52
1080,52
1081,52
1082,52
1083,52
1084,52
1085,52
1086,52
1087,52
1088,52
1089,52
1090,52
1091,52
1092,52
1093,52
1094,52
1095,52
1096,52
1097,52
1098,52
1099,52
1100,52
1101,52
1102,52
1103,52
1104,52
1105,52
1106,52
1107,52
1108,52
1109,52
1110,52
1111,52
1112,52
1113,52
1114,52
1115,52
1116,52
1117,52
1118,52
1119,52
1120,52
1121,52
1122,52
1123,52
1124,52
1125,52
1126,52
1127,52
1128,52
1129,52
1130,52
1131,52
1132,52
1133,52
1134,52
1135,52
1136,52
1137,52
1138,52
1139,52
1140,52
1141,52
1142,52
1143,52
1144,52
1145,52
1146,52
1147,52
1148,52
1149,52
1150,52
1151,52
1152,52
1153,52
1154,52
1155,52
1156,52
1157,52
1158,52
1159,52
1160,52
1161,52
1162,52
1163,52
1164,52
1165,52
1166,52
1167,52
1168,52
1169,52
1170,52
1171,52
1172,52
1173,52
1174,52
1175,52
1176,52
1177,52
1178,52
1179,52
1180,52
1181,52
1182,52
1183,52
1184,52
1185,52
1186,52
1187,52
1188,52
1189,52
1190,52
1191,52
1192,52
1193,52
1194,52
1195,52
1196,52
1197,52
1198,52
1199,52
1200,52
1201,52
1202,52
1203,52
1204,52
1205,52
1206,52
1207,52
1208,52
1209,52
1210,52
1211,52
1212,52
1213,52
1214,52
1215,52
1216,52
1217,52
1218,52
1219,52
1220,52
1221,52
1222,52
1223,52
1224,52
1225,52
1226,52
1227,52
1228,52
1229,52
1230,52
1231,52
1232,52
1233,52
1234,52
1235,52
1236,52
1237,52
1238,52
1239,52
1240,52
1241,52
1242,52
1243,52
1244,52
1245,52
1246,52
1247,52
1248,52
1249,52
1250,52
1251,52
1252,52
1253,52
1254,52
1255,52
1256,52
1257,52
1258,52
1259,52
1260,52
1261,52
1262,53
1263,53
1264,53
1265,53
1266,53
1267,53
1268,53
1269,53
1270,53
1271,53
1272,53
1273,53
1274,53
1275,53
1276,53
1277,53
1278,53
1279,53
1280,53
1281,53
1282,53
1283,53
1284,53
1285,53
1286,53
1287,53
1288,53
1289,53
1290,53
1291,53
1292,53
1293,53
1294,53
1295,53
1296,53
1297,53
1298,53
1299,54
1300,54
1301,54
1302,54
1303,54
1304,54
1305,54
1306,54
1307,54
1308,54
1309,54
1310,54
1311,54
1312,54
1313,54
1314,54
1315,54
1316,54
1317,54
1318,54
1319,54
1320,54
1321,54
1322,54
1323,54
1324,55
1325,55
1326,55
1327,55
1328,55
1329,56
1330,56
1331,56
1332,56
1333,56
1334,56
1335,56
1336,56
1337,56
1338,56
1339,56
1340,56
1341,56
1342,56
1343,56
1344,56
1345,56
1346,56
1347,56
1348,56
1349,56
1350,56
1351,56
1352,56
1353,56
1354,56
1355,56
1356,56
1357,56
1358,56
1359,56
1360,56
1361,56
1362,56
1363,56
1364,56
1365,56
1366,56
1367,56
1368,56
1369,56
1370,56
1371,56
1372,56
1373,56
1374,56
1375,56
1376,56
1377,56
1378,56
1379,56
1380,56
1381,56
1382,56
1383,56
1384,56
1385,56
1386,56
1387,56
1388,56
1389,56
1390,56
1391,56
1392,56
1393,56
1394,56
1395,56
1396,56
1397,56
1398,56
1399,56
1400,56
1401,56
1402,56
1403,56
1404,56
1405,56
1406,56
1407,56
1408,56
1409,56
1410,56
1411,56
1412,56
1413,56
1414,56
1415,56
1416,56
1417,56
1418,56
1419,56
1420,56
1421,56
1422,56
1423,56
1424,56
1425,56
1426,56
1427,56
1428,56
1429,56
1430,56
1431,56
1432,56
1433,56
1434,56
1435,56
1436,56
1437,56
1438,56
1439,56
1440,56
1441,56
1442,56
1443,56
1444,56
1445,56
1446,56
1447,56
1448,56
1449,56
1450,56
1451,56
1452,56
1453,56
1454,56
1455,56
1456,56
1457,56
1458,56
1459,56
1460,56
1461,56
1462,56
1463,56
1464,56
1465,56
1466,56
1467,56
1468,56
1469,56
1470,56
1471,56
1472,56
1473,56
1474,56
1475,56
1476,56
1477,56
1478,56
1479,56
1480,56
1481,56
1482,56
1483,56
1484,56
1485,56
1486,56
1487,56
1488,56
1489,56
1490,56
1491,56
1492,56
1493,56
1494,56
1495,56
1496,56
1497,56
1498,56
1499,56
1500,56
1501,56
1502,56
1503,56
1504,56
1505,56
1506,56
1507,56
1508,56
1509,56
1510,56
1511,56
1512,56
1513,56
1514,56
1515,56
1516,56
1517,56
1518,56
1519,56
1520,56
1521,56
1522,56
1523,56
1524,56
1525,56
1526,56
1527,56
1528,56
1529,56
1530,56
1531,56
1532,56
1533,56
1534,56
1535,56
1536,56
1537,56
1538,56
1539,56
1540,56
1541,56
1542,56
1543,56
1544,56
1545,56
1546,56
1547,56
1548,56
1549,56
1550,56
1551,56
1552,56
1553,56
1554,56
1555,56
1556,56
1557,56
1558,56
1559,56
1560,56
1561,56
1562,56
1563,56
1564,56
1565,56
1566,56
1567,56
1568,56
1569,56
1570,56
1571,56
1572,56
1573,56
1574,56
1575,56
1576,56
1577,56
1578,56
1579,56
1580,56
1581,56
1582,56
1583,56
1584,56
1585,56
1586,56
1587,56
1588,56
1589,56
1590,56
1591,56
1592,56
1593,56
1594,56
1595,56
1596,56
1597,56
1598,56
1599,56
1600,56
1601,56
1602,56
1603,56
1604,56
1605,56
1606,56
1607,57
1608,57
1609,57
1610,57
1611,57
1612,57
1613,57
1614,57
1615,58
1616,58
1617,58
1618,58
1619,58
1620,58
1621,58
1622,58
1623,58
1624,58
1625,58
1626,58
1627,58
1628,58
1629,58
1630,58
1631,58
1632,58
1633,58
1634,58
1635,58
1636,58
1637,58
1638,58
1639,58
1640,58
1641,58
1642,58
1643,58
1644,58
1645,58
1646,58
1647,58
1648,58
1649,58
1650,58
1651,58
1652,58
1653,58
1654,58
1655,58
1656,58
1657,58
1658,58
1659,58
1660,58
1661,58
1662,58
1663,58
1664,58
1665,58
1666,58
1667,58
1668,58
1669,58
1670,58
1671,58
1672,58
1673,58
1674,58
1675,58
1676,58
1677,58
1678,58
1679,58
1680,58
1681,58
1682,58
1683,58
1684,58
1685,58
1686,58
1687,58
1688,58
1689,58
1690,58
1691,58
1692,58
1693,58
1694,58
1695,58
1696,58
1697,58
1698,58
1699,58
1700,58
1701,58
1702,58
1703,58
1704,58
1705,58
1706,58
1707,58
1708,58
1709,58
1710,58
1711,58
1712,58
1713,58
1714,58
1715,58
1716,58
1717,58
1718,59
1719,59
1720,59
1721,59
1722,59
1723,59
1724,59
1725,59
1726,59
1727,59
1728,59
1729,59
1730,59
1731,59
1732,59
1733,59
1734,59
1735,59
1736,59
1737,59
1738,59
1739,59
1740,59
1741,59
1742,59
1743,59
1744,59
1745,59
1746,59
1747,59
1748,59
1749,59
1750,59
1751,59
1752,59
1753,59
1754,59
1755,59
1756,59
1757,59
1758,59
1759,59
1760,59
1761,59
1762,59
1763,59
1764,59
1765,59
1766,59
1767,59
1768,59
1769,59
1770,59
1771,59
1772,59
1773,59
1774,59
1775,59
1776,59
1777,59
1778,59
1779,59
1780,59
1781,59
1782,59
1783,59
1784,59
1785,59
1786,59
1787,59
1788,59
1789,59
1790,59
1791,59
1792,59
1793,59
1794,59
1795,59
1796,59
1797,59
1798,59
1799,59
1800,59
1801,59
1802,59
1803,59
1804,59
1805,59
1806,59
1807,60
1808,60
1809,60
1810,60
1811,60
1812,60
1813,60
1814,60
1815,60
1816,60
1817,60
1818,60
1819,60
1820,60
1821,60
1822,60
1823,60
1824,61
1825,61
1826,61
1827,61
1828,61
1829,61
1830,61
1831,61
1832,61
1833,61
1834,61
1835,61
1836,61
1837,61
1838,61
1839,61
1840,61
1841,61
1842,61
1843,61
1844,61
1845,61
1846,61
1847,61
1848,61
1849,61
1850,61
1851,61
1852,61
1853,61
1854,61
1855,61
1856,61
1857,61
1858,61
1859,61
1860,61
1861,61
1862,62
1863,62
1864,62
1865,62
1866,62
1867,62
1868,62
1869,62
1870,62
1871,62
1872,62
1873,62
1874,62
1875,62
1876,62
1877,62
1878,62
1879,62
1880,62
1881,62
1882,62
1883,62
1884,62
1885,62
1886,62
1887,62
1888,62
1889,62
1890,62
1891,62
1892,62
1893,62
1894,62
1895,62
1896,63
1897,63
1898,63
1899,63
1900,63
1901,63
1902,63
1903,63
1904,63
1905,63
1906,63
1907,63
1908,63
1909,63
1910,63
1911,63
1912,63
1913,63
1914,63
1915,63
1916,63
1917,63
1918,63
1919,63
1920,63
1921,63
1922,63
1923,63
1924,63
1925,63
1926,63
1927,63
1928,63
1929,63
1930,63
1931,63
1932,63
1933,63
1934,63
1935,63
1936,63
1937,63
1938,63
1939,63
1940,63
1941,63
1942,63
1943,63
1944,63
1945,63
1946,63
1947,63
1948,63
1949,63
1950,63
1951,63
1952,63
1953,63
1954,63
1955,63
1956,63
1957,63
1958,63
1959,63
1960,63
1961,63
1962,63
1963,63
1964,63
1965,63
1966,63
1967,63
1968,63
1969,63
1970,63
1971,63
1972,63
1973,63
1974,63
1975,63
1976,63
1977,63
1978,63
1979,63
1980,63
1981,63
1982,63
1983,63
1984,63
1985,63
1986,63
1987,63
1988,63
1989,63
1990,63
1991,63
1992,63
1993,63
1994,63
1995,63
1996,63
1997,63
1998,63
1999,63
2000,63
2001,63
2002,63
2003,63
2004,63
2005,63
2006,63
2007,63
2008,63
2009,63
2010,63
2011,63
2012,63
2013,63
2014,63
2015,63
2016,63
2017,63
2018,63
2019,63
2020,63
2021,64
2022,64
2023,64
2024,64
2025,64
2026,64
2027,64
2028,64
2029,64
2030,64
2031,64
2032,64
2033,65
2034,65
2035,65
2036,65
2037,65
2038,65
2039,65
2040,65
2041,65
2042,65
2043,65
2044,65
2045,65
2046,65
2047,65
2048,65
2049,65
2050,65
2051,65
2052,65
2053,65
2054,65
2055,65
2056,65
2057,65
2058,65
2059,65
2060,65
2061,65
2062,65
2063,65
2064,65
2065,65
2066,65
2067,65
2068,65
2069,65
2070,65
2071,65
2072,65
2073,65
2074,65
2075,65
2076,65
2077,65
2078,65
2079,65
2080,65
2081,65
2082,65
2083,66
2084,66
2085,66
2086,66
2087,66
2088,66
2089,66
2090,66
2091,66
2092,66
2093,66
2094,66
2095,66
2096,66
2097,66
2098,66
2099,66
2100,66
2101,66
2102,66
2103,66
2104,66
2105,66
2106,66
2107,66
2108,66
2109,66
2110,66
2111,66
2112,66
2113,66
2114,66
2115,66
2116,66
2117,66
2118,66
2119,66
2120,66
2121,66
2122,66
2123,66
2124,66
2125,66
2126,66
2127,66
2128,66
2129,66
2130,66
2131,66
2132,66
2133,66
2134,66
2135,66
2136,66
2137,66
2138,66
2139,66
2140,66
2141,66
2142,66
2143,66
2144,66
2145,66
2146,66
2147,66
2148,66
2149,66
2150,66
2151,66
2152,66
2153,66
2154,66
2155,66
2156,66
2157,66
2158,66
2159,66
2160,66
2161,66
2162,66
2163,66
2164,66
2165,66
2166,66
2167,66
2168,66
2169,66
2170,66
2171,66
2172,66
2173,66
2174,66
2175,66
2176,66
2177,66
2178,66
2179,66
2180,66
2181,66
2182,66
2183,66
2184,66
2185,66
2186,66
2187,66
2188,66
2189,66
2190,66
2191,66
2192,66
2193,66
2194,66
2195,66
2196,66
2197,66
2198,66
2199,66
2200,66
2201,66
2202,66
2203,66
2204,66
2205,66
2206,66
2207,66
2208,66
2209,66
2210,66
2211,66
2212,66
2213,66
2214,66
2215,66
2216,66
2217,66
2218,66
2219,66
2220,66
2221,66
2222,66
2223,66
2224,66
2225,66
2226,66
2227,66
2228,66
2229,66
2230,66
2231,66
2232,66
2233,66
2234,66
2235,66
2236,66
2237,66
2238,66
2239,66
2240,66
2241,66
2242,66
2243,66
2244,66
2245,66
2246,66
2247,66
2248,66
2249,66
2250,66
2251,66
2252,66
2253,66
2254,66
2255,66
2256,66
2257,66
2258,66
2259,66
2260,66
2261,66
2262,66
2263,66
2264,66
2265,66
2266,66
2267,66
2268,66
2269,66
2270,66
2271,66
2272,66
2273,66
2274,66
2275,66
2276,66
2277,66
2278,66
2279,66
2280,66
2281,66
2282,66
2283,66
2284,66
2285,66
2286,66
2287,66
2288,66
2289,66
2290,66
2291,66
2292,66
2293,66
2294,66
2295,66
2296,66
2297,66
2298,66
2299,66
2300,66
2301,66
2302,66
2303,66
2304,66
2305,66
2306,66
2307,66
2308,66
2309,66
2310,66
2311,66
2312,66
2313,66
2314,66
2315,66
2316,66
2317,66
2318,66
2319,66
2320,66
2321,66
2322,66
2323,66
2324,66
2325,66
2326,66
2327,66
2328,66
2329,66
2330,66
2331,66
2332,66
2333,66
2334,66
2335,66
2336,66
2337,67
2338,67
2339,67
2340,67
2341,67
2342,67
2343,67
2344,67
2345,67
2346,67
2347,67
2348,67
2349,67
2350,67
2351,67
2352,67
2353,67
2354,67
2355,67
2356,67
2357,67
2358,67
2359,67
2360,67
2361,67
2362,67
2363,67
2364,67
2365,67
2366,67
2367,67
2368,67
2369,67
2370,67
2371,67
2372,67
2373,67
2374,67
2375,67
2376,67
2377,67
2378,67
2379,67
2380,67
2381,67
2382,67
2383,67
2384,67
2385,67
2386,67
2387,67
2388,67
2389,67
2390,67
2391,67
2392,67
2393,67
2394,67
2395,67
2396,67
2397,67
2398,67
2399,67
2400,67
2401,67
2402,67
2403,67
2404,67
2405,67
2406,67
2407,67
2408,67
2409,67
2410,67
2411,67
2412,67
2413,67
2414,67
2415,67
2416,67
2417,67
2418,67
2419,67
2420,67
2421,67
2422,67
2423,67
2424,67
2425,67
2426,67
2427,67
2428,67
2429,67
2430,67
2431,67
2432,67
2433,67
2434,67
2435,67
2436,67
2437,67
2438,67
2439,67
2440,67
2441,67
2442,67
2443,67
2444,67
2445,67
2446,67
2447,67
2448,67
2449,67
2450,67
2451,67
2452,67
2453,67
2454,67
2455,67
2456,67
2457,67
2458,67
2459,67
2460,67
2461,67
2462,67
2463,67
2464,67
2465,67
2466,67
2467,67
2468,67
2469,67
2470,67
2471,67
2472,67
2473,67
2474,67
2475,67
2476,67
2477,67
2478,67
2479,67
2480,67
2481,67
2482,67
2483,67
2484,67
2485,67
2486,67
2487,67
2488,67
2489,67
2490,67
2491,67
2492,67
2493,67
2494,67
2495,67
2496,67
2497,67
2498,67
2499,67
2500,67
2501,67
2502,67
2503,67
2504,67
2505,67
2506,67
2507,67
2508,67
2509,67
2510,67
2511,67
2512,67
2513,67
2514,67
2515,67
2516,67
2517,67
2518,67
2519,67
2520,67
2521,67
2522,67
2523,67
2524,67
2525,67
2526,67
2527,67
2528,67
2529,67
2530,67
2531,67
2532,67
2533,67
2534,67
2535,67
2536,67
2537,67
2538,67
2539,67
2540,67
2541,67
2542,67
2543,67
2544,67
2545,67
2546,67
2547,67
2548,67
2549,67
2550,67
2551,67
2552,67
2553,67
2554,67
2555,67
2556,67
2557,67
2558,67
2559,67
2560,67
2561,67
2562,67
2563,67
2564,67
2565,67
2566,67
2567,67
2568,67
2569,67
2570,67
2571,68
2572,68
2573,68
2574,68
2575,68
2576,68
2577,68
2578,68
2579,68
2580,68
2581,68
2582,68
2583,68
2584,68
2585,68
2586,68
2587,68
2588,68
2589,68
2590,68
2591,68
2592,68
2593,68
2594,68
2595,68
2596,68
2597,68
2598,68
2599,68
2600,68
2601,68
2602,68
2603,68
2604,68
2605,68
2606,68
2607,68
2608,68
2609,68
2610,68
2611,68
2612,68
2613,68
2614,68
2615,68
2616,68
2617,68
2618,68
2619,68
2620,68
2621,68
2622,68
2623,68
2624,68
2625,68
2626,68
2627,68
2628,68
2629,68
2630,68
2631,68
2632,68
2633,68
2634,68
2635,68
2636,68
2637,68
2638,68
2639,68
2640,68
2641,68
2642,68
2643,68
2644,68
2645,68
2646,68
2647,68
2648,68
2649,68
2650,68
2651,68
2652,68
2653,68
2654,68
2655,68
2656,68
2657,68
2658,68
2659,68
2660,68
2661,68
2662,68
2663,68
2664,68
2665,68
2666,68
2667,68
2668,68
2669,68
2670,68
2671,68
2672,68
2673,68
2674,68
2675,68
2676,68
2677,68
2678,68
2679,68
2680,68
2681,68
2682,68
2683,68
2684,68
2685,68
2686,68
2687,68
2688,68
2689,68
2690,68
2691,68
2692,68
2693,68
2694,68
2695,68
2696,68
2697,68
2698,68
2699,68
2700,68
2701,68
2702,68
2703,68
2704,68
2705,68
2706,68
2707,68
2708,68
2709,68
2710,68
2711,68
2712,68
2713,68
2714,68
2715,68
2716,68
2717,68
2718,68
2719,68
2720,68
2721,68
2722,68
2723,68
2724,68
2725,68
2726,68
2727,68
2728,68
2729,68
2730,68
2731,68
2732,68
2733,68
2734,68
2735,68
2736,68
2737,68
2738,68
2739,68
2740,68
2741,68
2742,68
2743,68
2744,68
2745,68
2746,68
2747,69
2748,69
2749,69
2750,69
2751,69
2752,69
2753,69
2754,69
2755,69
2756,69
2757,69
2758,69
2759,69
2760,69
2761,69
2762,69
2763,69
2764,69
2765,69
2766,69
2767,69
2768,69
2769,69
2770,69
2771,69
2772,69
2773,69
2774,69
2775,69
2776,69
2777,69
2778,69
2779,69
2780,69
2781,69
2782,69
2783,69
2784,69
2785,69
2786,69
2787,69
2788,69
2789,69
2790,69
2791,69
2792,69
2793,69
2794,69
2795,69
2796,69
2797,69
2798,69
2799,69
2800,69
2801,69
2802,69
2803,69
2804,69
2805,69
2806,69
2807,69
2808,69
2809,69
2810,69
2811,69
2812,69
2813,69
2814,69
2815,69
2816,69
2817,69
2818,69
2819,69
2820,69
2821,69
2822,69
2823,69
2824,69
2825,69
2826,69
2827,69
2828,69
2829,69
2830,69
2831,69
2832,69
2833,69
2834,69
2835,69
2836,69
2837,69
2838,69
2839,69
2840,69
2841,69
2842,69
2843,69
2844,69
2845,69
2846,69
2847,69
2848,69
2849,69
2850,69
2851,69
2852,69
2853,69
2854,69
2855,69
2856,69
2857,69
2858,69
2859,69
2860,69
2861,69
2862,69
2863,69
2864,69
2865,69
2866,69
2867,69
2868,69
2869,69
2870,69
2871,69
2872,69
2873,69
2874,69
2875,69
2876,69
2877,69
2878,69
2879,69
2880,69
2881,69
2882,69
2883,69
2884,69
2885,69
2886,69
2887,69
2888,69
2889,69
2890,69
2891,69
2892,69
2893,69
2894,69
2895,69
2896,69
2897,69
2898,69
2899,69
2900,69
2901,69
2902,69
2903,69
2904,69
2905,69
2906,69
2907,69
2908,69
2909,69
2910,69
2911,69
2912,69
2913,69
2914,69
2915,69
2916,69
2917,69
2918,69
2919,69
2920,69
2921,69
2922,69
2923,69
2924,69
2925,69
2926,69
2927,69
2928,69
2929,69
2930,69
2931,69
2932,69
2933,69
2934,69
2935,69
2936,69
2937,69
2938,69
2939,69
2940,69
2941,69
2942,69
2943,69
2944,69
2945,69
2946,69
2947,69
2948,69
2949,69
2950,69
2951,69
2952,69
2953,69
2954,69
2955,69
2956,69
2957,69
2958,69
2959,69
2960,69
2961,69
2962,69
2963,69
2964,70
2965,70
2966,70
2967,70
2968,70
2969,70
2970,70
2971,70
2972,70
2973,70
2974,70
2975,70
2976,70
2977,70
2978,70
2979,70
2980,70
2981,70
2982,70
2983,70
2984,70
2985,70
2986,70
2987,70
2988,70
2989,70
2990,70
2991,70
2992,70
2993,70
2994,70
2995,70
